ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,CHURN
1089,1,0,1,16326.7,0,1.34,50.613333,2,0,0,1.34,0,1,0,1,Cancelled
1092,1,0,2,9559.78,0,77.91,51.38,2,18.31,0,59.59,0,1,0,0,Cancelled
1095,1,1,2,42031.8,0,59.78,50.753333,4,20.45,0,39.33,0,2,1,1,Current
1097,1,1,2,83284.1,1,35.96,28.42,3,26.91,0,9.04,0,3,0,1,Current
1098,0,1,1,39229.1,0,47.1,26.26,4,28.82,4.74,13.53,0,1,1,1,Current
1099,1,2,1,68427.4,0,73.81,42.393333,1,23.76,0,50.05,0,3,0,0,Current
1101,0,0,0,3601.71,0,125.6,49.266667,4,9.57,4.19,111.84,0,3,1,1,Cancelled
1103,1,0,0,98716.3,0,43.13,55.66,4,20.97,8.23,13.92,0,1,0,0,Cancelled
1104,1,0,2,66182.7,1,58.87,62.48,4,11.7,0,47.17,0,3,1,0,Current
1105,1,1,2,84789.3,0,33.47,50.433333,4,14.22,8.8,10.45,0,2,0,0,Cancelled
1107,1,1,2,35976.5,1,50.63,48.853333,4,18.85,0,31.78,0,3,0,1,Cancelled
1108,1,1,0,32703.1,1,72.89,64.92,4,16.8,0,56.09,0,1,1,1,Cancelled
1110,1,1,2,8204.72,0,39.79,52.973333,2,15.59,0,24.19,0,2,0,0,Current
1111,0,1,1,97180.4,0,63.51,50.6,3,8.21,9.63,45.66,0,1,0,0,Cancelled
1112,1,1,0,80405.1,0,28.98,60.226667,4,2.91,8.95,17.11,0,1,0,0,Current
1113,1,0,2,38280,0,86.61,33.74,2,11.64,0,74.97,0,3,0,1,Current
1114,0,0,0,64136.6,1,142.37,61.106667,1,16.21,1,125.15,0,1,0,1,Cancelled
1116,1,1,2,45429.7,1,97.74,61.713333,2,24.7,0,73.04,0,2,0,0,Cancelled
1118,1,0,0,25285.5,0,21.3,53.986667,3,9.37,0,11.93,0,1,0,0,Cancelled
1119,1,1,2,77551.1,1,62.42,33.6,3,20.53,0,41.89,1,1,1,1,Current
1120,1,1,0,38538.4,0,47.66,12.326667,1,22.86,8.32,16.48,0,1,0,0,Cancelled
1127,0,1,0,92881.8,0,93.57,21.38,2,2.15,6.12,85.29,0,1,0,0,Current
1128,0,0,2,43634.5,0,143.5,21.78,2,29.44,9.42,104.64,0,1,1,0,Cancelled
1132,1,0,1,13109.1,0,62.87,62.606667,1,22.38,0,40.48,0,3,1,0,Cancelled
1133,0,0,1,92647.5,0,32.13,56.046667,2,16.04,5.74,10.34,0,1,1,0,Cancelled
1134,0,0,2,21021.6,1,14.95,62.753333,2,2,0,11.19,0,1,1,0,Current
1135,0,0,0,74460.7,1,206.46,55.34,2,25.53,0.99,179.93,0,1,0,0,Cancelled
1138,1,0,2,28787.4,0,86.06,41.666667,1,27.97,0,58.09,0,3,1,0,Cancelled
1141,0,1,1,13091.6,0,43.06,59.126667,4,22.79,0,20.26,0,1,1,1,Current
1144,1,1,2,62061.8,1,82.08,45.92,1,29.86,0,52.22,0,3,0,0,Current
1145,1,1,1,20550.9,1,85.64,22.12,1,27.72,0.86,57.06,0,1,1,0,Cancelled
1148,0,1,2,1765.41,0,47.99,18.766667,4,3.04,0,44.95,0,1,0,0,Current
1151,1,0,2,19131.1,0,57.07,56.186667,2,22.15,0,34.91,0,3,1,0,Cancelled
1157,0,1,2,42750.3,1,134.97,50.493333,2,20.59,1.97,112.4,0,3,1,1,Cancelled
1159,1,0,2,2842.55,0,0.79,45.92,4,0,0,0.79,0,3,1,1,Current
1160,0,1,2,22358.1,0,29.25,52.626667,3,15.54,1.52,12.19,0,1,1,0,Current
1162,0,1,0,47870.8,1,13.82,27.26,2,2,1.17,12.48,0,1,0,0,Current
1163,1,0,2,6440.46,1,49.86,43,2,22.66,0,27.2,0,2,1,0,Current
1164,1,0,0,7325.5,0,190.06,36.92,3,28.52,0,161.54,0,1,0,1,Cancelled
1166,0,1,2,28766.9,0,64.2,46.84,1,6.11,0,58.08,0,1,1,0,Current
1171,0,0,0,72928.2,0,203.67,38.733333,2,7.45,0,196.22,0,1,1,0,Current
1172,0,1,2,91272.2,1,40,25.033333,1,26.99,0,13.01,0,1,0,0,Current
1178,0,0,0,65000,1,137,52.266667,1,11.63,9.7,115.66,1,3,0,1,Cancelled
1182,0,1,2,1406.05,1,26.72,19.306667,1,11.55,0,15.17,0,1,1,0,Current
1184,1,0,0,73228.3,0,50.58,46,3,22.47,0,28.11,0,3,1,0,Current
1185,1,0,2,76231.9,0,152.76,63.806667,3,2.01,0,150.75,0,3,0,0,Current
1190,0,1,1,64792.3,0,51.41,52.146667,1,13.05,1.51,36.84,0,2,0,0,Current
1193,1,0,0,93322.1,1,38.72,40.313333,1,29.92,0,8.79,0,2,1,1,Cancelled
1198,0,1,1,63437.3,0,14.98,63.653333,4,0.68,3.35,10.94,0,1,1,1,Cancelled
1202,0,1,2,49910.7,1,51.14,51.52,4,27.42,0,23.72,0,1,1,0,Current
1204,0,1,1,76161.4,1,37.55,44.573333,3,11.96,0,25.58,0,1,0,0,Cancelled
1205,1,1,2,55860,1,26.37,14.573333,1,16.01,0,10.35,0,1,0,1,Current
1206,1,0,1,12686,0,103.88,64.8,4,23.23,0,80.64,0,3,1,0,Cancelled
1214,0,1,2,57360.8,1,67.61,53.253333,1,10.36,0,57.25,0,1,0,0,Current
1215,0,1,0,92414.7,1,40.06,45.513333,1,29.43,0,10.62,0,1,0,0,Cancelled
1216,0,1,0,60102.7,0,72.29,42.14,3,9.84,0,62.44,1,2,0,0,Cancelled
1218,1,1,2,17888.7,0,361.88,52.646667,2,29.41,0,332.46,0,1,1,0,Current
1219,1,0,1,12526.3,0,40.59,53.553333,3,11.72,0,28.86,0,1,0,1,Cancelled
1222,1,0,2,14578.8,1,107.02,60.933333,1,11.91,0,95.1,0,3,1,0,Cancelled
1225,0,1,0,78572.2,1,51.09,42.346667,1,21.81,0,29.28,1,1,0,0,Cancelled
1226,0,1,1,3933.74,0,57.67,17.86,2,9.75,0,47.91,0,1,1,1,Current
1227,1,1,2,48238.8,0,191.32,34.706667,1,23.28,0,168.03,0,1,0,0,Current
1229,1,1,0,28770.9,0,49.6,12.34,3,27.99,5.32,16.27,0,2,0,0,Cancelled
1230,1,1,2,87578.2,1,22.44,53.366667,4,0.29,0,22.15,0,1,1,0,Current
1231,1,1,2,86695.4,0,58.03,13.906667,1,25.94,0,32.09,0,1,0,0,Current
1233,1,0,2,76791.2,0,43.71,43,3,20.71,0,23,0,1,1,1,Current
1237,1,0,1,30763.8,1,57.17,14.193333,3,21.32,0,35.85,0,1,1,0,Cancelled
1238,1,1,2,3193.6,0,118.82,54.046667,3,4.19,0,114.62,1,2,1,0,Current
1239,0,1,1,69680.9,0,39.8,15.846667,2,7.67,0,32.12,0,1,0,1,Current
1242,1,1,0,77000,0,119.82,63.353333,4,29.64,0,90.18,4,3,0,1,Current
1243,0,2,0,2056.06,1,58.8,18.94,3,24.07,6.98,27.75,0,3,1,0,Current
1244,1,1,2,7776.6,0,94.2,35.706667,1,25.87,0,68.33,0,1,0,0,Current
1245,0,1,1,2067.82,0,85.9,47.853333,4,15.25,0,70.65,0,1,1,1,Current
1246,0,0,0,78000,0,20.74,46,4,4.58,7.66,8.49,0,1,1,0,Cancelled
1248,1,1,2,69343.3,0,21.91,42.166667,1,6.36,0,15.54,0,1,0,0,Current
1249,1,1,0,83287,0,24.46,42,3,0.57,0,23.89,2,3,1,0,Current
1252,1,1,0,14932.5,0,11.42,70,3,4.91,0,6.5,0,1,1,1,Current
1253,1,0,0,27498.1,0,12.08,70,2,2.2,0,9.88,0,1,1,1,Current
1255,1,1,2,21419.9,0,129.51,59.833333,4,26.39,0,103.12,0,1,0,0,Current
1256,1,1,2,30665.2,1,77.44,22.88,3,5.83,8.32,63.28,0,3,0,0,Current
1257,1,1,1,68000,1,37.04,44,1,6.08,0,30.95,0,3,0,1,Current
1258,1,1,2,50561.3,0,129.91,62,3,16.6,0,113.31,1,2,1,0,Current
1260,1,0,2,23464,1,64.14,55,3,22.43,0,41.71,0,1,1,1,Cancelled
1261,1,1,2,194.57,0,67.21,41,4,28.26,0,38.95,0,1,0,0,Current
1262,1,1,1,98680.4,1,26.44,62,1,17.58,0,8.85,0,2,0,1,Current
1263,0,1,0,65619.7,1,158.22,46,3,13.56,0,144.66,0,1,1,0,Cancelled
1264,1,1,1,95620.3,1,104.53,41,3,10.91,0,93.61,0,1,1,0,Current
1265,1,2,1,85275,0,174.09,70,3,22.48,0,151.61,0,3,0,1,Cancelled
1266,1,1,1,66921.4,1,24.67,61,3,15.7,0,8.97,0,1,0,1,Current
1267,1,1,1,98453.6,1,25.38,55,2,13.72,0,11.65,0,3,0,0,Current
1268,1,1,2,94026.8,1,35.63,27.746667,3,25,0,10.62,0,1,0,1,Current
1270,1,0,2,57420,1,277.72,42,3,25.18,0,252.53,1,3,1,0,Current
1271,0,1,0,80000,0,34.35,56.193333,1,3.93,3.73,26.69,1,1,0,0,Cancelled
1273,0,1,2,47639.1,0,57.11,61,4,17.48,0,39.62,0,1,1,1,Current
1274,1,1,2,63234.5,1,1.16,52.36,4,0,0,1.16,0,2,0,1,Current
1275,1,0,2,46945,0,49.6,65,2,18.96,4.62,26.01,0,1,1,0,Current
1276,0,1,0,3911.9,0,39.36,59,1,5.72,8.48,25.14,0,1,1,1,Current
1277,1,1,0,71816.1,1,51.83,60,4,26.57,0,25.26,0,1,0,0,Current
1278,1,1,2,18296.4,1,10.47,42.626667,1,0.08,0,10.39,0,1,0,0,Current
1279,1,0,0,39461,0,126.68,22.226667,2,22.87,0.28,103.52,1,1,0,0,Cancelled
1280,1,1,1,71502.5,0,0.68,57,2,0,0,0.68,0,1,0,0,Current
1281,1,0,1,66000,0,86.12,52,4,22.82,0,63.29,0,3,0,0,Cancelled
1282,1,1,1,95011.5,0,2.83,52,2,0,0,2.83,0,1,0,0,Current
1283,0,1,1,47371,1,270.97,54.96,2,4.98,7.69,258.29,0,1,1,1,Current
1284,1,1,2,52957,1,151.32,39.746667,4,25.79,0,125.52,2,2,0,0,Current
1285,1,0,2,86747.1,0,57.4,64.853333,3,20.15,0,37.24,0,3,1,0,Current
1286,1,1,0,57942.4,0,124.69,50.313333,3,19.35,0,105.33,0,2,1,1,Current
1287,1,1,1,87404.6,0,160.84,63.186667,4,21.63,0,139.2,0,3,1,0,Current
1288,0,0,2,20919,0,164.54,55,1,6.26,4.92,153.36,0,1,0,1,Current
1289,1,1,2,85394,1,35.69,20.16,4,19.28,2.02,14.38,1,3,1,1,Current
1290,1,0,0,2121.36,0,38.8,39.786667,1,2.02,0,36.78,1,1,0,0,Cancelled
1291,1,1,2,63566.1,1,73.03,56.3,3,7.94,0,65.09,0,2,1,1,Current
1292,1,1,0,52089.6,0,23.87,48,2,10.81,0,13.05,0,1,0,0,Current
1293,1,0,1,58328.8,0,131.25,65,3,7.37,0,123.88,0,1,0,0,Current
1294,1,0,0,89813.6,0,166.18,12.846667,4,14.94,1.96,149.26,0,1,0,1,Current
1295,1,1,2,25738.4,0,48.67,50.08,2,19.88,9.57,19.2,0,2,1,0,Current
1296,1,1,2,82644.2,1,41.85,33.493333,2,21.97,0,19.88,0,1,0,1,Current
1297,1,0,1,27783.6,0,29.58,14.04,2,4.97,6.53,18.07,0,1,0,0,Cancelled
1298,1,0,1,86252.8,1,45.44,59,4,1.46,0,43.97,0,1,1,0,Current
1299,1,1,1,38738.3,0,59.73,60,1,11.55,0,48.18,0,1,1,1,Current
1300,1,1,2,60485.5,0,40.41,41.666667,4,11.7,0,28.7,0,3,1,1,Current
1301,1,1,1,56722.8,0,74.77,60.593333,4,17.37,6.21,51.17,0,1,0,0,Cancelled
1302,1,1,0,55000,0,29.04,48.373333,4,0.37,0,28.66,0,1,0,0,Cancelled
1303,1,1,2,809.43,1,2.89,31.913333,1,0,0,2.89,0,2,0,1,Cancelled
1304,0,0,1,76529.8,0,43.89,58.28,2,18.46,5.36,20.05,0,1,1,0,Cancelled
1305,1,1,2,34577.7,0,145.75,63.253333,2,29.18,0,116.57,3,2,1,0,Current
1306,0,1,0,23000,1,74.4,61.02,4,28.92,0,45.47,0,2,1,0,Cancelled
1307,1,1,0,77000,0,73.02,55,1,27.56,0,45.46,0,3,1,0,Current
1308,1,0,2,19008.4,1,147.74,52.166667,1,10.54,0,137.19,0,1,0,0,Cancelled
1309,1,1,0,98056.3,0,150.67,55.966667,3,23.7,0,126.96,0,3,0,0,Current
1310,0,1,0,73400,1,2.21,53.213333,1,0,0,2.21,0,2,1,0,Cancelled
1311,1,1,0,53432.2,1,96.04,57,1,12.56,0,83.48,0,2,0,0,Current
1312,0,1,0,78894.2,0,46.65,52.74,3,2,1.41,43.23,0,2,1,1,Cancelled
1313,0,0,1,16432.1,1,109.78,20.92,3,20.41,8.89,80.47,0,2,1,1,Cancelled
1314,0,1,0,62797.9,0,68.09,54.446667,3,8.32,4.28,55.48,0,2,1,1,Cancelled
1315,0,0,1,71329.9,1,63.75,42.233333,1,14.27,3.55,45.92,0,1,1,0,Cancelled
1316,1,0,0,91498.9,0,46.88,52,2,21.52,0,25.35,0,1,1,0,Current
1317,0,0,0,3601.71,0,125.6,49.266667,4,9.57,4.19,111.84,0,3,1,1,Cancelled
1318,1,0,1,33084.3,1,125.05,50.313333,1,19.77,0,105.28,0,2,1,0,Current
1319,1,0,0,20913.6,0,95.93,53.013333,1,22.99,7.16,65.77,0,1,0,0,Cancelled
1320,0,1,0,62724.5,1,82.69,55,4,21.99,8.29,52.4,0,3,0,0,Current
1321,1,0,1,49553.9,1,78.54,48,1,29.94,0,48.6,0,1,0,0,Current
1322,1,0,1,540.4,1,20.1,39.213333,4,12.34,0,7.75,0,3,1,1,Cancelled
1323,1,1,0,57255.4,0,107.41,27,1,27.05,1.98,78.37,1,1,0,0,Cancelled
1324,1,0,1,71941.5,1,103.21,45,3,7.99,7.34,87.88,0,2,0,0,Current
1325,1,0,2,72583,1,41.3,22,2,5.97,8.21,27.12,1,2,0,0,Cancelled
1326,0,1,2,67339.8,0,81.72,17.006667,3,27.83,5.19,48.69,0,1,0,1,Current
1327,1,1,1,88759.5,0,143.93,60,2,29.3,0,114.62,1,1,0,0,Current
1328,0,1,1,75799.9,0,94.06,46.38,2,22.24,7.02,64.8,0,1,0,1,Cancelled
1329,1,0,2,15688.5,0,22.42,53.06,1,14.39,0,8.03,0,1,1,0,Cancelled
1330,1,0,0,43382.3,0,138.37,16.073333,4,29.67,8.76,99.94,0,2,0,0,Cancelled
1331,0,0,0,2805.01,1,38.08,25,1,19.93,6.46,11.68,0,1,0,1,Cancelled
1332,1,0,0,5185.31,0,52.9,62.053333,3,16.39,5.99,30.51,0,1,0,1,Cancelled
1333,1,0,0,42000,0,134.45,16.06,2,26.01,0,108.44,0,1,1,0,Cancelled
1334,1,0,0,38000,0,106.53,22.433333,2,22.96,8.28,75.27,0,2,1,1,Cancelled
1335,1,1,1,81641.2,1,98.76,19,2,13.93,6.61,78.21,0,1,0,0,Cancelled
1336,1,1,2,80087.7,0,31.56,41.92,4,8.74,0,22.82,0,1,0,0,Current
1337,1,1,2,59691.3,0,278.65,38.04,3,21.94,0,256.7,0,1,1,0,Cancelled
1339,1,0,2,11251.1,1,141.91,43,2,28.42,0,113.48,0,1,0,0,Cancelled
1341,0,1,0,70908.7,0,55.47,49.62,1,7.7,4.55,43.2,0,1,0,0,Cancelled
1342,0,0,0,94928.3,0,93.78,40.18,1,14.42,5.61,73.74,0,1,0,0,Cancelled
1344,1,1,2,50622.3,0,112.72,40.46,3,20.45,2.07,90.19,0,3,0,0,Current
1346,0,1,0,78000,1,39.32,50,2,16.2,4.27,18.84,0,2,0,1,Cancelled
1350,0,1,1,78000,1,92.37,52.266667,2,29.55,0,62.81,0,2,1,0,Cancelled
1352,1,0,2,93559.1,0,31.42,57.62,4,1.52,0,29.9,0,1,1,0,Current
1353,1,1,1,56722.8,0,74.77,60.593333,4,17.37,6.21,51.17,0,1,0,0,Current
1355,0,1,1,80000,0,3.22,39,2,0,0,3.22,0,1,1,1,Current
1356,1,0,2,3416.62,1,123.7,22.76,2,18.97,0,104.73,0,1,1,0,Cancelled
1357,1,1,0,73069.1,1,10.39,55.633333,4,0.17,0,10.22,0,3,1,0,Current
1358,0,1,0,80000,1,40.9,53.213333,4,15.27,0,25.62,0,1,0,0,Cancelled
1359,1,1,2,8032.16,0,88.77,45.666667,1,29.68,0,59.08,0,1,0,0,Current
1360,1,0,0,93454.3,1,44.13,48.533333,1,18.94,0,25.18,0,3,0,0,Current
1361,0,1,0,5745,1,44.11,15.38,3,26.4,0,17.71,0,1,0,0,Cancelled
1362,1,0,0,83287,0,215.96,60,1,0.41,7.35,208.19,0,3,1,0,Current
1363,1,0,0,92564.1,1,74.86,49.133333,1,23.17,0,51.68,0,3,0,0,Current
1365,0,0,0,70000,1,90.25,48,3,4.91,3.14,82.19,0,2,1,1,Cancelled
1367,1,1,2,48322.5,1,50.29,49.333333,2,6.69,0,43.6,0,1,0,0,Current
1369,0,0,2,78373.5,0,199.91,35.346667,2,6.97,8.91,184.02,0,3,1,0,Current
1370,1,1,2,81913.8,1,53.03,49.66,2,6.7,0,46.33,0,1,0,0,Current
1373,1,0,0,919.93,0,120.71,38.26,2,27.28,0,93.42,0,2,1,0,Cancelled
1374,1,1,2,69486.8,0,17.11,30.946667,1,7.72,0,9.39,1,1,1,0,Cancelled
1375,1,1,2,24482.8,0,2,33.533333,1,0,0,2,0,2,1,1,Current
1377,1,1,0,14573.6,0,263.58,64.606667,4,26.61,0,236.97,0,1,1,0,Current
1378,1,1,2,92103.8,0,14.86,52.153333,2,7.42,0,7.43,0,1,1,0,Current
1379,1,0,2,8392.14,1,87.16,36.68,3,25.03,7.33,54.8,0,2,1,1,Cancelled
1380,1,0,0,17138.2,0,104.69,63.786667,4,20.01,0,84.67,0,1,0,1,Cancelled
1382,1,1,2,47010.1,0,167.31,57.406667,1,2.54,0,164.76,0,1,1,1,Current
1384,1,2,1,67239.4,0,66.7,44.433333,4,12.89,0,53.81,0,3,0,1,Current
1385,0,1,1,69406.7,1,142.23,46.826667,4,6.9,7.21,128.1,1,1,0,0,Cancelled
1387,1,1,2,83259.3,0,4.46,50.88,1,0,0,4.46,0,1,1,0,Current
1394,1,1,2,2185.6,0,28.07,52.513333,3,7.12,0,20.95,1,2,1,0,Current
1396,0,1,1,76511.3,0,42.52,62.08,3,21.68,3.46,17.37,0,1,0,0,Cancelled
1398,1,1,1,35000,0,34.61,22,3,27,0,8.84,0,2,0,0,Cancelled
1399,1,1,2,11234.7,1,113.42,49.046667,3,0.69,0,112.72,0,1,1,0,Cancelled
1401,1,1,2,36660.9,1,3.36,39.96,3,0,0,3.36,1,2,1,1,Current
1403,1,1,2,68462.8,0,90.84,34.4,4,24.39,5.93,60.51,0,1,0,0,Current
1406,1,1,2,72841.3,0,82.53,47.02,3,10.36,0,72.16,0,1,1,0,Current
1407,1,1,2,63670.8,1,78.87,46.146667,2,27.39,0,51.47,0,3,0,0,Current
1408,0,0,0,66666,0,70.7,77,3,29.73,5.24,35.73,0,1,1,0,Cancelled
1409,1,0,1,77000,1,120.53,45.486667,2,20.44,0,100.08,0,3,1,0,Current
1410,0,1,0,12387.6,0,93.85,56.173333,2,2,0,65.93,0,3,0,0,Current
1412,1,1,1,82931.3,0,137.25,64.64,2,19.24,0,118,0,3,0,0,Current
1413,1,1,2,57483.9,0,44.3,44.026667,3,17.01,0,27.29,0,2,1,0,Current
1415,1,0,2,21274,0,43.31,45.526667,3,10.87,0,32.43,0,3,0,0,Cancelled
1416,1,1,2,28267,0,214.41,30.093333,4,21.87,0,192.53,0,1,0,0,Current
1418,1,1,2,36725.1,0,94.88,55.793333,3,8.65,9.22,77,0,2,1,0,Current
1422,0,0,1,94188.3,0,41.51,57.546667,3,20.86,0.86,19.78,0,1,1,0,Cancelled
1425,1,1,2,91861,1,22.06,41.98,2,15.32,0,6.74,0,1,1,0,Current
1428,1,0,1,12374.9,1,123.59,33.493333,1,17.49,0,106.1,0,3,0,0,Cancelled
1429,1,1,2,69133.9,1,46.32,26.833333,4,8.58,0,37.73,0,2,0,0,Current
1431,1,1,2,84948,1,23.73,29.446667,2,11.14,0,12.58,0,2,0,1,Current
1432,1,1,2,30998.8,0,52.91,40.96,1,2.4,0,50.5,0,3,1,0,Current
1438,0,1,2,21416.5,0,27.61,35.653333,1,9.9,9.17,8.53,0,1,0,1,Current
1442,0,1,2,78554.2,0,35.88,16.7,4,5.59,7.26,23.03,0,3,1,0,Current
1443,0,0,1,3960.5,0,96.13,14.693333,4,29.78,0,66.35,0,3,0,0,Cancelled
1445,0,1,0,60101.1,1,157.96,63.766667,4,27.7,6.11,124.14,2,2,0,0,Current
1446,1,1,2,38215.9,0,0.97,30.886667,2,0,0,0.97,0,3,1,0,Current
1447,1,1,1,40120,0,176.61,24,1,30,0,160.42,0,1,0,0,Cancelled
1448,1,1,2,49745.3,0,27.28,47.966667,3,2.84,0,24.44,0,2,1,1,Current
1450,1,1,2,88427,0,69.97,13.86,3,22.46,4.16,43.34,0,1,1,0,Current
1451,1,1,2,98003.7,1,84.42,26.273333,1,1.03,0,83.39,0,1,0,1,Current
1452,0,0,0,89142.7,0,16.91,53.693333,3,3.76,8.13,5.01,0,1,1,1,Cancelled
1453,1,0,0,74530.8,0,127.89,63.086667,2,20.89,0.49,106.5,0,3,0,1,Current
1455,1,0,0,40120,0,265.78,24,3,37,0,262.91,0,1,1,0,Current
1460,1,1,2,76289.2,0,104.63,48.206667,3,22.2,0,82.43,0,1,1,1,Current
1462,0,1,1,66931.9,0,17.46,63.933333,3,11.72,0.39,5.35,0,1,1,0,Cancelled
1463,1,0,0,40120,1,108.3,23,4,32,0,99.73,0,1,0,0,Current
1464,1,1,1,14085.5,0,48.08,24,3,39,0,26.78,0,3,0,1,Current
1465,1,0,0,32962.6,0,168.28,21,4,59,0,154.77,0,1,1,1,Current
1466,1,0,0,42000,0,65.79,22,4,43,0,61.44,0,1,1,0,Current
1467,1,0,2,43000,0,41.78,20,1,39,0,35.73,0,3,1,0,Cancelled
1468,1,2,1,77726.4,0,23.52,56.72,2,14,0,9.51,0,3,1,1,Current
1469,1,0,2,42000,0,62.95,18,4,59,2.22,38.18,0,1,0,0,Current
1470,1,0,1,2800.68,0,134.75,45.673333,1,28.45,0,106.3,0,1,1,0,Current
1474,1,1,2,90271.6,0,110.4,44.926667,2,13.96,0,96.43,0,1,0,0,Current
1479,1,1,2,64816.6,1,27.87,31.126667,2,21,0,6.87,0,1,1,0,Current
1480,1,1,2,98217.1,0,42.74,44.98,4,29.49,0,13.24,0,1,0,0,Cancelled
1482,1,0,1,2929.13,0,102.23,53.506667,3,14,0,88.23,0,2,1,1,Cancelled
1484,1,1,2,41876.6,1,139.44,44.093333,4,6.78,0,132.65,0,1,0,0,Current
1485,0,1,0,96223.4,1,18.18,64.76,2,11.81,0.63,5.73,0,1,0,0,Cancelled
1486,1,0,0,15989.3,0,29.17,61.693333,3,3.67,0,25.49,1,1,1,1,Current
1487,0,1,0,69168.4,1,234.91,62.426667,4,14.16,6.01,214.73,0,1,1,0,Cancelled
1488,0,1,1,92148.5,1,113.68,33,2,2,0,100.9,0,1,1,1,Current
1489,0,1,0,96681,1,73.76,19.76,2,2,7.66,40.92,0,1,1,0,Current
1490,0,0,0,62705.9,1,33.44,33,2,2,0,6.81,0,1,0,1,Current
1491,0,0,0,80221.2,0,50.48,29.026667,2,2,0,49.56,0,3,0,0,Current
1492,0,0,0,84479.2,0,56.23,32,2,1,0,43.01,0,1,0,0,Current
1493,1,1,2,64977.4,0,45.77,38.193333,2,28.11,0,17.66,0,1,0,0,Current
1494,1,1,0,77994,0,102.02,50.553333,1,12.4,0,89.62,0,2,0,0,Current
1495,0,1,2,90103.7,0,66.45,34.946667,2,12.23,8.87,45.34,0,1,1,1,Current
1496,1,1,0,59008.4,1,31.59,30.18,1,12.86,0,18.73,0,1,1,0,Current
1497,0,1,2,5265.35,0,31.1,52.873333,4,2.33,5.3,23.46,0,3,1,1,Current
1498,0,0,1,84978.1,0,88.79,21.64,2,5.03,7.68,76.07,0,2,0,1,Current
1499,1,1,2,36647.9,0,107.38,49.986667,1,21.41,0,85.96,0,1,1,1,Cancelled
1500,1,0,0,64319.2,0,40.16,41.226667,1,3.01,0,37.15,0,2,1,1,Current
1501,1,0,1,73338,0,29.93,48.246667,2,20.92,0,9.01,0,3,1,1,Current
1502,1,0,0,433.74,0,44.22,60.746667,1,3.3,0,40.91,0,1,0,0,Cancelled
1503,1,1,2,16962.2,0,27.57,45.36,2,18.6,0,8.96,0,1,1,0,Current
1505,0,1,2,10708.3,0,142.95,26.026667,4,20.83,4.85,117.26,0,2,1,1,Current
1508,1,1,0,2031.61,0,109.04,20.3,3,21.64,0,87.4,0,1,1,0,Current
1512,1,0,2,16938.5,0,22.11,43,4,13.35,0,8.76,0,2,0,0,Current
1515,1,1,0,55221,0,15.69,47,3,0.49,0,15.2,0,1,0,0,Current
1516,1,1,1,8073.11,0,89.05,48,3,28.7,0,60.35,0,3,0,0,Current
1517,0,1,0,95448.6,1,29.46,53.68,4,24.24,0,5.21,0,2,1,0,Current
1518,0,0,1,24141.5,1,125.87,17.006667,1,28.82,0,97.05,0,1,0,0,Cancelled
1519,0,0,2,63152.6,1,70.01,63.173333,2,29.93,0,40.07,0,1,1,1,Current
1521,0,0,2,72084.7,0,38.13,55.64,2,29.11,0,9.02,0,1,1,1,Current
1522,1,0,0,42760.5,0,53.7,52.646667,2,13.47,0,40.23,0,1,1,0,Current
1523,1,0,1,49072,0,34.25,62,2,23.5,0,10.74,0,3,1,1,Current
1524,1,1,0,27371.8,1,142.7,41,4,16.14,0,126.55,0,1,0,0,Current
1528,0,1,0,71472.9,0,130.22,41.913333,1,16.02,0,114.2,0,2,1,0,Current
1529,1,1,0,95405.7,0,13.96,43,4,7.74,0,6.21,0,1,1,0,Current
1530,1,0,0,95786.8,1,108.79,46,4,21.33,0,87.46,0,1,1,0,Current
1532,0,0,0,90321.6,0,12.39,55.113333,3,0.87,0,11.52,0,1,0,1,Cancelled
1533,0,0,0,90478.6,0,154.49,54.553333,2,18.02,0,136.47,0,2,0,0,Current
1534,1,1,2,56187,0,21.83,55,1,8.09,0,13.74,0,2,1,0,Current
1537,1,0,1,42000,0,229.64,24.393333,2,23.56,0,206.08,0,1,1,1,Cancelled
1539,0,1,0,9780.66,0,21.39,24.546667,2,2.8,7.27,11.32,1,1,0,0,Current
1542,0,1,2,29616,0,75.29,49.426667,1,29.78,0,45.5,0,2,0,0,Current
1544,0,1,0,19732.8,0,47.25,50.673333,4,24.81,0,22.44,0,1,0,0,Current
1545,0,0,1,41690.5,1,31.45,14.64,2,2.5,0,28.95,0,1,0,0,Current
1547,0,0,2,96.33,0,59.01,56.473333,4,26.13,0,32.88,1,1,1,0,Current
1550,1,1,2,52004.8,0,28.14,25.14,2,5.03,0,23.11,0,2,1,1,Current
1553,0,1,2,53010.8,0,58.87,18.84,1,12.45,0,46.42,4,1,0,0,Current
1554,0,1,1,75004.5,0,58.72,64.8,2,26.52,0,32.19,0,1,1,1,Current
1557,0,1,0,19749.3,0,34.17,60.366667,1,20.22,0,13.94,0,1,1,0,Current
1558,0,0,1,57626.9,1,48.35,43.906667,1,9.38,0,38.96,0,1,1,0,Current
1559,0,2,0,20078,0,15.98,32.846667,2,9.65,0,6.33,0,1,1,1,Current
1560,1,1,2,47902,0,72.31,26.033333,2,17.44,4.94,49.92,1,3,0,0,Current
